api_number,operator,operator_id,well_type,well_name,well_number,order_number,approval_date,month,year,location,Sec,latitude,longitude,psi,barrels_fluid,zone
3514102030.0,NEWKUMET EXPLORATION INC,19935,2R,A. P. BRIGGS,2,1201980135.0,2011-10-24,10,2011,TILLMAN,33,34.3358022,-99.0908097,"1,000","2,000",STRAWN
3514102077.0,NEWKUMET EXPLORATION INC,19935,2R,BARNES ,1,1402890001.0,2014-01-10,1,2014,TILLMAN,4,34.3322401,-99.0951953,"2,000","2,000",STRAWN
3514102078.0,NEWKUMET EXPLORATION INC,19935,2R,"RIPLEY ""A""",2,1302530234.0,2012-11-20,11,2012,TILLMAN,5,34.3251907,-99.1040294,"1,000","2,000",STRAWN
3514102079.0,NEWKUMET EXPLORATION INC,19935,2R,RIPLEY B,1,402129.0,1996-05-24,5,1996,TILLMAN,5,34.3215519,-99.0995239,500,500,STRAWN
3514120215.0,RED RIVER PETROLEUM INC,21413,2D,WHITWORTH,1,555134.0,2008-06-10,6,2008,TILLMAN,34,34.3366087,-98.9651148,750,"1,000",SWASTIKA
3514120218.0,BUCK CREEK ENERGY LLC,23819,2R,GOEHLER,13,343615.0,1989-12-15,12,1989,TILLMAN,4,34.1514486,-98.6686317,700,150,GUNSIGHT
3514120219.0,BUCK CREEK ENERGY LLC,23819,2R,GOEHLER,3,367651.0,1992-08-17,8,1992,TILLMAN,4,34.159069,-98.67301,150,125,GUNSIGHT
3514120247.0,URBAN OIL & GAS GROUP LLC,22756,2D,DICKEY ,3-1,493264.0,2004-08-10,8,2004,TILLMAN,1,34.3317179,-99.1439294,700,"5,000",ARBUCKLE
3514120312.0,BUCK CREEK ENERGY LLC,23819,2R,GOEHLER,27,473715.0,2003-03-21,3,2003,TILLMAN,4,34.15399,-98.6711239,750,250,CISCO
3514120319.0,OLE CROW OPERATING,17108,2R,DYER 'A',6,476064.0,2003-05-20,5,2003,TILLMAN,8,34.142325,-98.6931042,300,400,GUNSIGHT
3514120334.0,OLE CROW OPERATING,17108,2R,CAPSHAW,2,546751.0,2007-11-19,11,2007,TILLMAN,8,34.135759,-98.6954562,600,400,THOMAS
3514120371.0,URBAN OIL & GAS GROUP LLC,22756,2D,ROSE HEIRS,1-30,506691.0,2005-06-09,6,2005,TILLMAN,30,34.4363332,-99.1244322,900,"4,000",CANYON
3514120396.0,URBAN OIL & GAS GROUP LLC,22756,2R,COWAN,1,1504670085.0,2015-02-26,2,2015,TILLMAN,31,34.3430555,-98.6575,"1,000","1,000","CANYON, HUNTON, STRAWN, VIOLA"
3514120401.0,FULCRUM EXPLORATION LLC,22183,2R,COWAN,2,1504670084.0,2015-03-04,3,2015,TILLMAN,31,34.3457386,-99.0091932,"1,000","1,000","CANYON, HUNTON, STRAWN, VIOLA"
3514120411.0,FULCRUM EXPLORATION LLC,22183,2D,THE CITY OF FREDERICK,1,1305760050.0,2013-05-13,5,2013,TILLMAN,32,34.3421515,-98.9938277,500,"2,000","ARBUCKLE, CANYON, HUNTON, SIMPSON, STRAWN "
3514120422.0,FULCRUM EXPLORATION LLC,22183,2D,CITY OF FREDRICK,3,1401830021.0,2013-10-25,10,2013,TILLMAN,33,34.3421245,-98.9828867,700,"1,000","BROMIDE, CANYON, STRAWN"
3514120423.0,"AC OPERATING COMPANY, LLC",23061,2R,WALLACE TOWNSEND,2,1702370022.0,2016-10-31,10,2016,TILLMAN,12,34.3150555,-101.338944,"2,000","2,000",STRAWN
3514120434.0,FULCRUM EXPLORATION LLC,22183,2D,COWAN,3,1205780113.0,2012-05-02,5,2012,TILLMAN,31,34.3438893,-99.0156562,500,"1,000",STRAWN
3514120436.0,"AC OPERATING COMPANY, LLC",23061,2R,AMYX,2,1702370019.0,2016-11-01,11,2016,TILLMAN,2,34.325142,-99.836111,"2,000","2,000",STRAWN
3514120442.0,FULCRUM EXPLORATION LLC,22183,2D,CITY OF FREDRICK,6,1302180130.0,2013-05-24,5,2013,TILLMAN,32,34.3448498,-98.994889,500,"1,000","ARBUCKLE, HUNTON, STRAWN, VIOLA"
3514120451.0,"AC OPERATING COMPANY, LLC",23061,2R,THOMAS GAINES 1A,1A,1702370021.0,2016-11-02,11,2016,TILLMAN,2,34.32191,-99.15634,"2,000","2,000",STRAWN
3514120478.0,"AC OPERATING COMPANY, LLC",23061,2R,COPELAND ,1,1702370020.0,2016-11-09,11,2016,TILLMAN,1,34.32087,-99.14764,"2,000","2,000",STRAWN
3514120488.0,"AC OPERATING COMPANY, LLC",23061,2R,KELLY,3,1702370018.0,2016-11-02,11,2016,TILLMAN,12,34.31454,-99.147339,"2,000","2,000",STRAWN
3514300035.0,GAZALSKI RICHARD S dba SKI ENERGY,8786,2D,TURINSKY,8-F,525259.0,2006-05-23,5,2006,TULSA,10,35.8788611,-95.9208333,100,20,DUTCHER
3514300082.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2D,WHETSTONE,9,1408450052.0,2014-07-23,7,2014,TULSA,3,35.8967439,-96.0309877,0,"1,000",WILCOX
3514300122.0,D & L OPERATING LLC,20099,2D,"HARRIS, WINNIE D.  (P-3)",1,53167.0,1963-10-24,10,1963,TULSA,14,35.9471065,-95.7819551,400,"1,300",ARBUCKLE LIME
3514300131.0,GALT INVESTMENT COMPANY LLC,23520,2R,VANHOOSE,4-1,267162.0,1984-10-18,10,1984,TULSA,20,36.288378,-95.9496838,100,"2,000","BARTLESVILLE, TUCKER"
3514300467.0,COLPITT BROTHERS OPERATING CO,19313,2D,S.H. BROWN,4,67392.0,1967-11-03,11,1967,TULSA,5,35.8927709,-95.8533005,200,500,BARTLESVILLE
3514300771.0,GRAND RESOURCES INC,8702,2R,"BCU:T PANTHER, TR 2",19,1506160101.0,2015-06-16,6,2015,TULSA,8,36.308572,-95.95258,300,"3,000",BARTLESVILLE
3514300783.0,GRAND RESOURCES INC,8702,2D,E. PANTHER,11-25,527710.0,2006-07-28,7,2006,TULSA,17,36.3046761,-95.9521224,0,"1,000","CUSHING, TUCKER"
3514300784.0,GRAND RESOURCES INC,8702,2R,E. PANTHER TRACT #11,29,556429.0,2008-07-09,7,2008,TULSA,17,36.3065271,-95.9487898,300,"1,000",BARTLESVILLE
3514300790.0,GRAND RESOURCES INC,8702,2R,"BCU:T PANTHER, TR 3",19,1506160104.0,2015-10-06,10,2015,TULSA,8,36.310385,-95.94922,300,"3,000",BARTLESVILLE
3514300795.0,GRAND RESOURCES INC,8702,2R,"BCU: L. CHARLEY TR 12, WELL",17,1608210014.0,2016-06-16,6,2016,TULSA,17,36.30215,-95.94909,300,"3,000",TUCKER
3514300805.0,ALLEN MICHAEL,19132,2R,VIOLA HARRIS,2,1104980027.0,2011-03-31,3,2011,TULSA,14,36.218567,-95.9926399,500,500,BARTLESVILLE
3514300878.0,KLO LLC,16112,2D,EDNA DURANT,5,312862.0,1987-05-29,5,1987,TULSA,11,35.9730964,-95.9997025,250,500,WILCOX
3514301080.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2D,ROSA CHISHOLM,17,290269.0,1985-12-17,12,1985,TULSA,13,36.301866,-95.9867729,750,"1,000","BURGESS, MISSISSIPPI"
3514302103.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2D,"PERRYMAN, COZETTA",18,52569.0,1963-08-13,8,1963,TULSA,35,35.9950605,-95.9978308,100,100,WILCOX
3514302177.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2R,GLENN UNIT 3,42,1200860127.0,2011-09-29,9,2011,TULSA,34,36.0014195,-96.0265281,700,"1,000",BARTLESVILLE
3514303740.0,KOELSCH REX OR MARIE,20935,2D,HALE,2,381637.0,1994-03-30,3,1994,TULSA,31,36.0879833,-96.075526,250,250,BURGESS
3514304023.0,BSO INC,17221,2D,ROUND MOUNTAIN,2,173591.0,1980-07-31,7,1980,TULSA,31,36.0801078,-96.2929698,500,35,CLEVELAND
3514304265.0,MRD NOWATA LLC,23198,2D,PHILLIPS,6A,1400790046.0,2013-09-18,9,2013,TULSA,21,36.1115901,-96.1533648,0,900,ARBUCKLE
3514304381.0,NOBLE RESOURCES INC,19319,2D,HARRISON,1,377246.0,1993-10-18,10,1993,TULSA,29,36.0947294,-96.1690451,"1,000","2,500",ARBUCKLE
3514305322.0,BLACK DOT OIL INC,18187,2D,JACKSON,35,501907.0,2005-03-01,3,2005,TULSA,2,36.3291856,-95.9927494,300,500,BARTLESVILLE
3514305335.0,PARK KENNETH Y,16436,2D,"SHIELDS (EVANS, ALBERT LEE 4)",4,281648.0,1985-07-11,7,1985,TULSA,31,36.0874271,-96.0745997,500,"1,200",ARBUCKLE
3514306247.0,ALLEN MICHAEL,19132,2R,HERMAN KNIGHT,1,1500990021.0,2014-11-13,11,2014,TULSA,19,36.1994907,-95.9697793,0,300,BARTLESVILLE
3514306634.0,SHANKS DRILLING & PROD COMPANY,1968,2D,HUDSON,2-A,38689.0,1959-01-20,1,1959,TULSA,23,35.9335045,-95.7797921,250,250,BURGESS
3514306813.0,REDDY OIL & GAS CORPORATION,17653,2R,CORBRAY,W2,234196.0,1983-03-02,3,1983,TULSA,22,35.9410819,-96.0246601,600,"2,800",BARTLESVILLE
3514306854.0,PARK WILLIAM M,7591,2D,HUGHES,5,320161.0,1987-12-21,12,1987,TULSA,35,36.3478665,-95.9883315,150,200,BURGESS
3514308718.0,ROCK OIL COMPANY,15180,2D,JENNIE MURRAY,3,140112.0,1978-04-18,4,1978,TULSA,4,36.3274077,-95.9352669,200,50,BARTLESVILLE
3514308852.0,TILLEY MATT dba TILLEY OIL CO,22992,2D,E.O. PHILLIPS,9,389700.0,1995-01-27,1,1995,TULSA,1,36.3243795,-95.9881827,300,300,TUCKER
3514309363.0,WACHOB OIL & GAS LLC,22840,2D,ISPOCOGEE WSW,1,1002620203.0,2009-11-02,11,2009,TULSA,34,35.9896799,-96.0258305,0,"4,000",ARBUCKLE
3514309364.0,THREET DAVID ALLEN,20461,2D,BENNETT,1,328401.0,1988-07-21,7,1988,TULSA,18,36.3043933,-95.968077,250,600,BARTLESVILLE
3514309381.0,GRAND RESOURCES INC,8702,2R,F. CHARLEY,13-8,1406590083.0,2015-05-28,5,2015,TULSA,17,36.3421399,-95.9952115,200,400,BARTLESVILLE
3514311222.0,CROSE OIL COMPANY,10281,2D,GUY L REED,1,1301180006.0,2012-11-20,11,2012,TULSA,21,36.1977894,-95.9388359,0,50,BARTLESVILLE
3514320084.0,DUNN ENERGY LLC,20910,2D,KNOCH,2,527707.0,2006-07-28,7,2006,TULSA,34,36.0866343,-96.1214192,0,500,ARBUCKLE
3514320097.0,THIRD GENERATION RESOURCES LLC,22344,2D,MCGUIRE,12,349270.0,1990-08-09,8,1990,TULSA,18,35.8639035,-95.8634247,150,500,DUTCHER
3514320118.0,RELIABLE OIL INDUSTRIES INC,11235,2D,WYNONA PAYNE,4A,396331.0,1995-10-16,10,1995,TULSA,18,36.2116791,-95.9746758,500,600,BARTLESVILLE
3514320144.0,CROSE OIL COMPANY,10281,2R,WRIGHT,1A,549508.0,2008-01-30,1,2008,TULSA,4,36.2406914,-95.9390577,0,50,BARTLESVILLE
3514320199.0,KLO LLC,16112,2D,WINSTON,9,82031.0,1970-09-30,9,1970,TULSA,2,35.9763143,-95.9989619,0,800,ARBUCKLE
3514320250.0,C O & G PRODUCTION GROUP LLC,22100,2R,RED FORK SAND UNIT III,24,568189.0,2009-06-08,6,2009,TULSA,1,35.9827672,-95.9777335,500,500,RED FORK
3514320261.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT,1-37,246961.0,1985-10-21,10,1985,TULSA,10,35.9646186,-96.0285811,"1,000","1,000",GLENN
3514320288.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 02,B-15X,43774.0,1960-11-10,11,1960,TULSA,10,35.9664096,-96.0248551,500,"2,860",GLENN
3514320315.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 03,42,246962.0,1983-10-21,10,1983,TULSA,10,35.9612947,-96.0285671,"1,000","1,000",GLENN
3514320316.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 03,43,246960.0,1983-10-21,10,1983,TULSA,10,35.9612848,-96.0268947,"1,000","1,000",GLENN
3514320319.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 04,22,250078.0,1983-10-21,10,1983,TULSA,15,35.9588878,-96.0270885,"1,000","1,000",GLENN
3514320325.0,BAILEY DAVID A,22974,2D,FEE,2,449427.0,2001-02-26,2,2001,TULSA,25,36.2733703,-95.9851803,300,500,BURGESS
3514320425.0,PINNACLE EXPLORATION & PRODUCTION CO,22141,2R,NORTH SIVADON,10W,322245.0,1988-02-22,2,1988,TULSA,3,35.8868018,-96.0217593,600,500,DUTCHER
3514320427.0,COLPITT C H DRILLING CO LLC,21741,2D,WELCH,15,172705.0,1980-07-17,7,1980,TULSA,3,36.3359848,-95.9172854,0,100,RED FORK
3514320440.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 04,24,247599.0,1983-11-01,11,1983,TULSA,15,35.9543881,-96.0270447,"1,000","1,000",GLENN
3514320473.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 02,11,43774.0,1960-11-10,11,1960,TULSA,10,35.9653992,-96.0212355,300,100,GLENN
3514320485.0,PARK WILLIAM M,7591,2D,JACOB STREET,19,332194.0,1988-11-08,11,1988,TULSA,26,36.35169,-95.994851,150,200,BARTLESVILLE
3514320489.0,COLPITT C H DRILLING CO LLC,21741,2R,WELCH,16,1106660016.0,2011-05-20,5,2011,TULSA,3,36.3362,-95.91443,523,300,RED FORK
3514320503.0,GRAND RESOURCES INC,8702,2R,BIRD CREEK UNIT TR,21-28,225667.0,1982-10-05,10,1982,TULSA,17,36.299272,-95.9498034,"1,100",0,"BARTLESVILLE, TUCKER"
3514320508.0,GRAND RESOURCES INC,8702,2R,A. TYNER TRACT #21,34,558985.0,2008-09-04,9,2008,TULSA,17,36.2974591,-95.9497768,0,"1,000","CUSHING, TUCKER"
3514320525.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2D,WHETSTONE,14,1104420071.0,2011-03-21,3,2011,TULSA,3,35.8988957,-96.0319017,300,600,BARTLESVILLE
3514320527.0,EMERY EDWARD A,16955,2D,HARRIS,18,35657.0,1957-10-07,10,1957,TULSA,13,36.3028988,-95.9788943,0,100,BARTLESVILLE
3514320561.0,TRUCKERS DISPOSAL INC,15573,2D,ELLIS,15-A,148217.0,1978-12-27,12,1978,TULSA,7,36.3100602,-95.9567151,200,"1,500",ARBUCKLE
3514320577.0,WP OIL LLC,23411,2R,ADKINS,3A,1500990020.0,2014-11-03,11,2014,TULSA,24,36.2811657,-95.9773,0,400,BARTLESVILLE
3514320601.0,CHRIS PILLERS,23440,2D,BENGE,3,1705650047.0,2017-03-13,3,2017,TULSA,31,36.338925,-95.96827,500,200,BARTLESVILLE
3514320615.0,TRUCKERS DISPOSAL INC,15573,2D,BUTLER,1-A,430356.0,1999-02-22,2,1999,TULSA,19,36.3663575,-95.972041,300,300,TUCKER
3514320646.0,PATTERSON D MICHELE,24037,2D,BURT,2-A,311870.0,1987-05-06,5,1987,TULSA,18,36.2997237,-95.972469,250,400,BARTLESVILLE
3514320653.0,DATA ENERGY INC,15963,2R,MCCOY,A-1,348819.0,1990-07-20,7,1990,TULSA,6,35.8875025,-95.9648979,50,300,WILCOX
3514320694.0,TRUCKERS DISPOSAL INC,15573,2D,CRAIG/ANDREWS,1,438399.0,2000-02-02,2,2000,TULSA,30,36.3645683,-95.972041,450,500,ARBUCKLE
3514320709.0,SALLEE OIL CORPORATION,15458,2D,NEWCOMB,11,234936.0,1983-03-15,3,1983,TULSA,5,36.3238065,-95.9410128,550,"1,400",BARTLESVILLE
3514320762.0,BARNETT JOHN,19922,2D,SOUTH COX,5-16,291031.0,1986-01-02,1,1986,TULSA,16,36.3020071,-95.9262674,300,500,BARTLESVILLE
3514320835.0,GATEWAY RESOURCES USA INC,18192,2D,PETERS,2,436851.0,1999-11-22,11,1999,TULSA,23,36.3718416,-95.8985159,500,300,MISSISSIPPI
3514320966.0,GATEWAY RESOURCES USA INC,18192,2D,SMALYGO,2,466770.0,2002-08-15,8,2002,TULSA,23,36.3745866,-95.8872711,100,500,MISSISSIPPI
3514320988.0,PINNACLE OPERATING COMPANY LLC,20931,2D,KNIGHT,1,239534.0,1983-06-07,6,1983,TULSA,11,36.2284654,-95.9960696,350,400,BARTLESVILLE
3514321029.0,RANCH CREEK EXPLORATION LLC,23147,2D,MCKEE SUE,1,1005500033.0,2010-09-21,9,2010,TULSA,18,36.1200587,-96.188805,300,500,"BARTLESVILLE, BURGESS, MISSISSIPPI"
3514321039.0,S H PRODUCTION LLC,7106,2D,SISLER,6,179211.0,1980-11-07,11,1980,TULSA,32,36.2510677,-95.9549276,300,100,BARTLESVILLE
3514321066.0,CARPENTER DISPOSAL WELL INC,18168,CDW,CARPENTER,1,295516.0,1986-04-01,4,1986,TULSA,24,36.335884,-95.9900131,600,"4,000",ARBUCKLE
3514321107.0,S H PRODUCTION LLC,7106,2D,LAVELLE,1,241363.0,1983-07-11,7,1983,TULSA,5,36.2463074,-95.9463134,350,300,BARTLESVILLE
3514321135.0,NOBLE RESOURCES INC,19319,2D,MCKEE,5,227993.0,1982-11-16,11,1982,TULSA,18,36.1200046,-96.1733119,350,200,BARTLESVILLE
3514321240.0,GATEWAY RESOURCES USA INC,18192,2D,KILMER,1 SWD,441863.0,2000-06-08,6,2000,TULSA,7,36.4064442,-95.8489974,500,500,MISSISSIPPI
3514321267.0,WILSON H DREW,8155,2D,RUTLEDGE,2,208015.0,1982-02-03,2,1982,TULSA,5,36.3303715,-95.9455847,500,800,BARTLESVILLE
3514321273.0,DENNISON GEORGE,10362,2D,BURT,3A,356227.0,1991-04-18,4,1991,TULSA,18,36.2983885,-95.9675432,150,650,BARTLESVILLE
3514321278.0,S H PRODUCTION LLC,7106,2D,EDMONDSON,2,239120.0,1983-04-27,4,1983,TULSA,32,36.2539412,-95.942803,300,250,TUCKER
3514321359.0,GATEWAY RESOURCES USA INC,18192,2D,SELMEYER/RAINWATER,2,424546.0,1998-07-08,7,1998,TULSA,25,36.3627018,-95.8833112,300,100,MISSISSIPPI
3514321384.0,ESKRIDGE PRODUCTION COMPANY,4575,2D,ROBERTSON,14-A,293830.0,1986-02-28,2,1986,TULSA,14,36.2102428,-95.9925874,300,500,BARTLESVILLE
3514321506.0,DYER DALE E dba THE LOVING COMPANY,21175,2D,BLAND,3-A,220209.0,1982-07-08,7,1982,TULSA,22,36.1085009,-96.0195737,50,250,BIG LIME
3514321573.0,MID-CONTINENT ENERGY OP CO,19736,2R,MTR TRUST,1,388479.0,1994-12-06,12,1994,TULSA,34,36.3371738,-95.914376,500,300,RED FORK
3514321614.0,SMITH INVESTMENTS,4409,2D,CHEROKEE  (DEAVER #1),1,225688.0,1982-10-05,10,1982,TULSA,13,36.2978827,-95.9784613,150,400,BARTLESVILLE
3514321617.0,MID-CONTINENT ENERGY OP CO,19736,2R,MTR,5,428031.0,1998-11-19,11,1998,TULSA,34,36.3385747,-95.912144,350,500,RED FORK
3514321626.0,PINNACLE EXPLORATION & PRODUCTION CO,22141,2D,SIVADON,1,281312.0,1985-07-03,7,1985,TULSA,3,35.8863483,-96.0156287,250,300,BARTLESVILLE
3514321658.0,GATEWAY RESOURCES USA INC,18192,2R,"COLPITT ""A""",2,260497.0,1984-06-06,6,1984,TULSA,2,36.4190369,-95.8917453,300,"1,000",ARBUCKLE LIME
3514321681.0,MCGONIGAL DAN L,16966,2D,LEE,2-A,207919.0,1982-02-02,2,1982,TULSA,11,36.3182191,-95.9950404,200,"1,000",ARBUCKLE DOLOMITE
3514321787.0,RANGER SYSTEMS INC,12818,2D,HENNAGE,1,261036.0,1984-06-18,6,1984,TULSA,6,36.3297772,-95.9592588,300,500,BARTLESVILLE
3514321823.0,MID-CONTINENT ENERGY OP CO,19736,2R,MTR TRUST,7,340717.0,1989-08-09,8,1989,TULSA,34,36.3369679,-95.9100515,500,300,RED FORK
3514321840.0,EMERY EDWARD A,16955,2D,DIAL,1A,332955.0,1988-12-02,12,1988,TULSA,18,36.2958701,-95.9705016,300,200,BARTLESVILLE
3514321846.0,MAYBEE FAMILY LIMITED LIABILITY CO LLC,23844,2R,"R.R. MARTIN ""B""",5,470685.0,2002-12-11,12,2002,TULSA,24,36.2906314,-95.9851696,350,300,BURGESS
3514321910.0,RELIABLE OIL INDUSTRIES INC,11235,2D,LUCAS TURNER,2,326978.0,1988-06-14,6,1988,TULSA,25,36.0960088,-96.1001713,300,500,WILCOX
3514321921.0,CALLIXYLON OPERATING LLC,23510,2R,BOWER-NEO,14,1501720001.0,2014-10-13,10,2014,TULSA,25,36.0033344,-95.7786801,500,500,WILCOX
3514322024.0,GATEWAY RESOURCES USA INC,18192,2D,LAMAR,2,434316.0,1999-08-10,8,1999,TULSA,5,36.4103402,-95.8355006,500,500,MISSISSIPPI
3514322282.0,GATEWAY RESOURCES USA INC,18192,2D,FREEMAN,2,434539.0,1999-08-19,8,1999,TULSA,26,36.3532167,-95.8965779,300,300,BARTLESVILLE
3514322345.0,MID-CONTINENT ENERGY OP CO,19736,2R,M.T.R. TRUST,11,1003500060.0,2009-12-17,12,2009,TULSA,34,36.341309,-95.90948,500,500,RED FORK
3514322447.0,CITATION OIL & GAS CORPORATION,14156,2D,DOUGLAS,1,236854.0,1983-04-15,4,1983,TULSA,22,36.118347,-96.23564,300,"1,000",ARBUCKLE
3514322457.0,MCGONIGAL DAN L,16966,2D,BAKER,1,541065.0,2007-06-24,6,2007,TULSA,12,36.3138099,-95.9903021,300,500,BARTLESVILLE
3514322505.0,ENDEAVOR ENERGY RESOURCES LP,20857,2D,GAZAWAY,2,439997.0,2000-03-31,3,2000,TULSA,8,36.4045751,-95.8403301,150,200,ARBUCKLE
3514322524.0,KEYSTONE OIL AND GAS COMPANY LLC,23000,2D,MCKEE,J1,245890.0,1983-09-30,9,1983,TULSA,17,36.1297209,-96.2676501,300,500,CLEVELAND
3514322600.0,PARK WILLIAM M,7591,2D,WAGNER,3A,1702740068.0,2016-12-02,12,2016,TULSA,29,36.2645016,-95.9538944,300,500,"BARTLESVILLE, TUCKER "
3514322684.0,TRUCKERS DISPOSAL INC,15573,CDW,RITA,1,326332.0,1988-05-26,5,1988,TULSA,1,36.2557505,-95.9767688,700,"7,000",ARBUCKLE
3514322735.0,BENND OIL COMPANY,8775,2D,"HANLIN, NILES Q & EVELYN V",B-8,413021.0,1997-06-05,6,1997,TULSA,11,36.3086567,-95.9928781,75,150,TUCKER
3514322809.0,MCGONIGAL TED W,6294,2D,LULU TIBLOW,5A,271064.0,1985-01-04,1,1985,TULSA,9,36.3159569,-95.9346662,300,500,BARTLESVILLE
3514322869.0,DYER DALE E dba THE LOVING COMPANY,21175,2D,BOYD,4-P,268996.0,1984-11-26,11,1984,TULSA,21,36.1144025,-96.0335347,100,200,BURGESS
3514322894.0,NOBLE RESOURCES INC,19319,2D,LAROQUE,2A,276190.0,1985-04-12,4,1985,TULSA,23,36.1184769,-96.2189599,500,100,BARTLESVILLE
3514323071.0,MAYBEE FAMILY LIMITED LIABILITY CO LLC,23844,2D,SPYBUCK,3,326738.0,1988-06-07,6,1988,TULSA,24,36.2918579,-95.9880329,300,450,BURGESS
3514323086.0,MID-CONTINET ENERGY OPERATING CO.,19736,2R,MTR,13,1704300003.0,2017-01-23,1,2017,TULSA,34,36.341219,-95.91001,300,500,RED FORK
3514323118.0,XANADU EXPLORATION COMPANY,19754,2D,CAMPBELL,2,1304370157.0,2003-03-07,3,2003,TULSA,13,36.1238976,-96.2069481,643,"1,000",BARTLESVILLE
3514323389.0,SPARKMAN OIL LLC,23225,2R,GLENN,17,374727.0,1993-06-22,6,1993,TULSA,11,35.9667626,-96.0106424,500,500,DUCTHER
3514323390.0,SPARKMAN OIL LLC,23225,2R,GLENN,18,313656.0,1987-06-17,6,1987,TULSA,11,35.9680849,-96.00652,300,"1,500",DUTCHER
3514323465.0,ADAMS AFFILIATES INC,22013,2D,BCR,44,444564.0,2000-09-08,9,2000,TULSA,2,36.2477106,-95.8975827,100,300,BARTLESVILLE
3514323497.0,BENND OIL COMPANY,8775,2D,HANLIN:NILES Q & EVELYN V,B-18,399389.0,1996-02-09,2,1996,TULSA,11,36.3192629,-95.9944576,75,150,TUCKER
3514323516.0,MORRIS OPERATING COMPANY,13770,2D,MARTIN,7,346772.0,1990-04-27,4,1990,TULSA,5,35.8961371,-95.9440934,300,"2,000",WILCOX
3514323668.0,THIRD GENERATION RESOURCES LLC,22344,2D,BROWN,54,336291.0,1989-03-06,3,1989,TULSA,17,35.8614957,-95.8509663,900,"1,000",DUTCHER
3514323713.0,THIRD GENERATION RESOURCES LLC,22344,2D,BROWN,11B,349396.0,1990-08-14,8,1990,TULSA,18,35.8602557,-95.8584258,250,200,DUTCHER
3514323732.0,THIRD GENERATION RESOURCES LLC,22344,2R,BURTON BROWN,5E,368145.0,1992-09-09,9,1992,TULSA,17,35.8586464,-95.8471655,500,500,DUTCHER
3514323782.0,PINNACLE OPERATING COMPANY LLC,20931,2D,SHEEHAN,2,242580.0,1983-07-29,7,1983,TULSA,11,36.2330886,-95.99477,300,400,BARTLESVILLE
3514323804.0,GRAND RESOURCES INC,8702,2D,E. CHARLEY,6-18,502607.0,2005-03-15,3,2005,TULSA,9,36.3101714,-95.9361329,0,200,"CUSHING, TUCKER"
3514323811.0,PARISH PETROLEUM COMPANY,11844,2D,CAMPBELL RANCH,#4-5,1604300003.0,2016-01-11,1,2016,TULSA,23,36.114263,-96.215327,500,500,"RED FORK, SKINNER "
3514323829.0,NOBLE RESOURCES INC,19319,2D,MARTIN,3-31,389463.0,1995-01-19,1,1995,TULSA,31,36.0855376,-96.1761622,500,"1,000",ARBUCKLE
3514323846.0,INTERNATIONAL ENERGY COMPANY LLC,23556,2D,LANCASTER,2,567321.0,2009-04-29,4,2009,TULSA,29,36.0983504,-96.1595306,0,"2,500",ARBUCKLE
3514323863.0,GALT INVESTMENT COMPANY LLC,23520,2D,ROSS SCOGGINS,4A,525724.0,2006-06-06,6,2006,TULSA,32,36.2621382,-95.9417483,0,200,BARTLESVILLE
3514323870.0,GALT INVESTMENT COMPANY LLC,23520,2D,FIELDS,5,401857.0,1996-05-15,5,1996,TULSA,17,36.2973577,-95.9392095,200,450,BARTLESVILLE
3514323872.0,SALLEE OIL CORPORATION,15458,2D,GREEN,8,408052.0,1996-12-20,12,1996,TULSA,33,36.2612013,-95.9258254,150,300,BARTLESVILLE
3514323875.0,MAYBEE FAMILY LIMITED LIABILITY CO LLC,23844,2D,BAUMGARTEN,2,225687.0,1982-10-05,10,1982,TULSA,23,36.2829126,-95.9955938,150,400,BARTLESVILLE
3514323879.0,PARK KENNETH Y,16436,2D,BATIE,27,410600.0,1997-03-25,3,1997,TULSA,26,36.35499,-95.992207,300,"1,200",ARBUCKLE
3514323883.0,COLPITT C H DRILLING CO LLC,21741,2D,BEU,5,133616.0,1977-08-26,8,1977,TULSA,1,36.3246117,-95.9899458,100,30,SALT WATER BEARING
3514323890.0,COB ENERGY LLC,23992,2R,BENWAY,4,489400.0,2004-04-29,4,2004,TULSA,27,35.9234025,-95.9180929,100,200,WILCOX
3514323902.0,COB ENERGY LLC,23992,2D,TURINSKY SWD,1,429395.0,1999-01-07,1,1999,TULSA,16,35.8621372,-95.9322511,300,"5,000",WILCOX
3514323968.0,GATEWAY RESOURCES USA INC,18192,2D,STAMPS,T-1,431219.0,1999-03-31,3,1999,TULSA,18,36.3939711,-95.9579154,750,"2,000",ARBUCKLE
