,event_id,date,year,month,latitude,longitude,depth,mag_type,magnitude,state,time,potential_blast,bix_potential_blasts
748,4369755,2013-06-04,2013,6,38.0576,-81.6913,1200,ML,2.5,West Virginia,15:20:09,1,1
749,4225541,2013-03-18,2013,3,37.7408,-82.0585,6900,ML,2.5,West Virginia,21:26:42,1,1
750,5111671,2015-01-12,2015,1,37.3126,-82.2593,100,ML,2.9,West Virginia,21:46:45,1,1
751,4808639,2014-05-30,2014,5,37.7388,-82.0212,200,ML,2.1,West Virginia,17:12:18,1,1
752,4369904,2013-06-17,2013,6,38.0742,-81.6732,4800,ML,2.5,West Virginia,20:14:53,1,1
753,4369940,2013-06-20,2013,6,41.466,-77.3652,8000,ML,2.5,Pennsylvania,19:00:11,1,1
754,4219262,2012-10-31,2012,10,38.062,-81.6877,7700,ML,2.7,West Virginia,20:43:42,1,1
755,4221124,2012-12-28,2012,12,37.9142,-81.6356,32300,ML,2.8,West Virginia,16:24:42,1,1
756,4223352,2013-01-08,2013,1,37.7638,-82.0907,2700,ML,2.4,West Virginia,22:03:30,1,1
757,4372604,2013-07-17,2013,7,42.9685,-75.1439,4200,ML,2.7,New York,18:49:27,1,1
758,usp000gkjn,2008-10-19,2008,10,40.078,-76.963,5000,md,2.1,Pennsylvania,08:22:07.400000,0,0
759,usp000gkjr,2008-10-19,2008,10,40.092,-76.974,4000,md,1.8,Pennsylvania,08:58:31.770000,0,0
760,usp000gkjt,2008-10-19,2008,10,40.1,-77.009,5000,md,1.7,Pennsylvania,09:17:34.810000,0,0
761,usp000gkmj,2008-10-20,2008,10,40.09,-76.984,5000,md,1.5,Pennsylvania,02:16:02.430000,0,0
762,usp000gkvt,2008-10-23,2008,10,40.068,-76.962,5000,md,1.2,Pennsylvania,15:55:32,0,0
763,usp000grke,2008-12-27,2008,12,40.114,-76.403,4000,md,3.4,Pennsylvania,05:04:34.600000,0,0
764,4371859,2013-08-06,2013,8,38.467,-80.5489,8100,ML,2.1,West Virginia,20:13:03,1,1
765,4371870,2013-08-07,2013,8,37.9097,-81.3554,3600,ML,2.4,West Virginia,11:02:02,1,1
766,4374069,2013-09-06,2013,9,41.4341,-77.3931,2000,ML,2.7,Pennsylvania,19:36:00,0,1
767,4225606,2013-03-22,2013,3,37.892,-81.5745,11400,ML,2.8,West Virginia,22:25:41,1,1
768,5110237,2014-11-03,2014,11,37.3032,-82.0687,1200,ML,2.5,West Virginia,21:17:23,1,1
769,4371964,2013-08-13,2013,8,38.0504,-81.3716,13200,ML,2.6,West Virginia,19:58:24,1,1
770,4310976,2013-04-17,2013,4,37.8643,-81.8862,12000,ML,2.1,West Virginia,19:40:35,1,1
771,4372002,2013-08-15,2013,8,40.6085,-79.0926,7400,ML,2.4,Pennsylvania,18:18:40,1,1
772,4374119,2013-09-09,2013,9,37.1885,-81.5805,3400,ML,2.5,West Virginia,22:58:38,1,1
773,4374129,2013-09-10,2013,9,41.4594,-77.36,12200,ML,2.4,Pennsylvania,19:19:33,1,1
774,4374247,2013-09-17,2013,9,41.4546,-77.3646,5700,ML,2.1,Pennsylvania,21:09:45,1,1
775,4374309,2013-09-20,2013,9,41.4676,-77.3785,8500,ML,2.5,Pennsylvania,17:52:45,1,1
776,4488505,2013-10-11,2013,10,38.0838,-81.4127,4800,ML,2.3,West Virginia,20:26:40,1,1
777,4488541,2013-10-14,2013,10,43.3595,-73.5804,13400,ML,1.7,New York,18:01:01,1,1
778,4488662,2013-10-23,2013,10,44.2762,-73.6392,14800,ML,1.6,New York,16:02:24,1,1
779,4488687,2013-10-25,2013,10,38.0122,-81.4459,8900,ML,2.5,West Virginia,20:08:51,1,1
780,4488738,2013-10-30,2013,10,42.9158,-74.1278,6400,ML,1.9,New York,15:19:54,1,1
781,4488114,2013-11-19,2013,11,41.1043,-78.3813,14900,ML,2.2,Pennsylvania,18:44:56,1,1
782,4488035,2013-11-13,2013,11,42.5149,-73.86,14100,ML,2.1,New York,19:45:54,1,1
783,4488124,2013-11-20,2013,11,38.0716,-81.6919,9800,ML,2.4,West Virginia,15:00:52,1,1
784,4488145,2013-11-21,2013,11,41.463,-77.3595,12000,ML,2.4,Pennsylvania,16:48:18,1,1
785,4488162,2013-11-22,2013,11,37.8452,-81.7205,3500,ML,2.2,West Virginia,18:22:49,1,1
786,4488164,2013-11-22,2013,11,38.0254,-81.4719,13400,ML,2.1,West Virginia,20:16:18,1,1
787,4599569,2013-12-24,2013,12,40.8008,-78.4617,10000,ML,2.3,Pennsylvania,17:05:51,1,1
788,4638571,2014-01-31,2014,1,42.4962,-73.8838,12000,ML,2.0,New York,18:10:36,1,1
789,4766991,2014-03-27,2014,3,42.6456,-74.3447,19500,ML,2.3,New York,16:19:27,1,1
790,5006274,2014-08-28,2014,8,41.4714,-77.3644,11200,ML,2.3,Pennsylvania,19:03:05,1,1
791,5006278,2014-08-29,2014,8,43.0173,-75.7126,18000,ML,2.4,New York,15:19:16,1,1
792,5005324,2014-09-12,2014,9,40.164,-80.9552,7900,ML,2.6,Pennsylvania,18:01:43,1,1
793,5007444,2014-10-01,2014,10,39.5852,-78.9009,14200,ML,2.3,Virginia,17:43:26,1,1
794,5111753,2015-01-22,2015,1,38.0612,-81.489,20400,ML,2.4,West Virginia,21:04:51,1,1
795,5111760,2015-01-23,2015,1,41.4487,-77.4066,10900,ML,2.3,Pennsylvania,19:28:56,0,1
796,5007460,2014-10-03,2014,10,38.1437,-81.8925,6700,ML,2.3,West Virginia,15:44:01,1,1
797,5007485,2014-10-07,2014,10,44.0969,-75.4061,9400,ML,1.5,New York,11:31:19,1,1
798,5007505,2014-10-09,2014,10,41.4655,-77.3796,8700,ML,2.4,Pennsylvania,19:08:03,1,1
799,usp000j2aw,2011-05-28,2011,5,40.083,-74.989,4200,ml,1.7,Pennsylvania,01:33:53.460000,0,0
800,5115012,2015-03-24,2015,3,38.1187,-80.428,2800,ML,2.6,West Virginia,15:17:26,1,1
801,4374268,2013-09-18,2013,9,38.1389,-80.4718,4700,ML,2.3,West Virginia,19:59:42,1,1
802,5153902,2015-05-01,2015,5,42.4957,-73.8537,14200,ML,2.2,New York,14:06:18,1,1
803,5153906,2015-05-01,2015,5,43.4364,-73.4907,13000,ML,1.7,New York,20:13:01,1,1
804,5153913,2015-05-04,2015,5,41.4543,-77.3744,8800,ML,2.6,Pennsylvania,20:26:21,1,1
805,5153974,2015-05-26,2015,5,43.7858,-76.1696,10100,ML,2.0,New York,15:01:49,1,1
806,5153980,2015-05-28,2015,5,42.5196,-73.8821,13100,ML,2.0,New York,17:06:32,1,1
807,5153986,2015-05-29,2015,5,42.9547,-75.4589,7700,ML,2.1,New York,14:06:32,1,1
808,5006215,2014-08-20,2014,8,42.928,-74.1086,7200,ML,2.0,New York,14:47:52,1,1
809,5006235,2014-08-22,2014,8,38.0949,-81.6421,8800,ML,2.3,West Virginia,17:12:22,1,1
810,5114994,2015-03-19,2015,3,41.4637,-77.3686,12300,ML,2.5,Pennsylvania,18:19:19,1,1
811,4374434,2013-09-27,2013,9,37.4576,-82.0371,1100,ML,2.2,West Virginia,19:32:19,1,1
812,4488688,2013-10-25,2013,10,37.6113,-82.3794,1100,ML,2.2,West Virginia,20:32:03,1,1
813,4638575,2014-01-31,2014,1,37.3509,-81.4627,1500,ML,2.6,West Virginia,19:57:20,1,1
814,4815766,2014-06-26,2014,6,37.7561,-82.0194,1400,ML,2.6,West Virginia,21:20:11,1,1
815,4487956,2013-11-07,2013,11,37.6582,-81.2424,2000,ML,2.4,West Virginia,20:33:37,1,1
816,5007577,2014-10-22,2014,10,37.7332,-82.0084,8400,ML,2.2,West Virginia,21:08:42,1,1
817,5007603,2014-10-28,2014,10,40.3929,-74.6308,12200,ML,2.1,New Jersey,16:00:32,1,1
818,5007620,2014-10-30,2014,10,42.9844,-75.188,2800,ML,2.2,New York,15:15:23,1,1
819,5110277,2014-11-06,2014,11,38.0329,-81.3248,8400,ML,2.5,West Virginia,21:21:23,1,1
820,5110281,2014-11-07,2014,11,40.7638,-76.4982,13600,ML,2.2,Pennsylvania,14:57:22,1,1
821,5110287,2014-11-07,2014,11,37.5886,-82.43,5300,ML,2.2,West Virginia,18:25:23,1,1
822,5110316,2014-11-10,2014,11,37.4554,-82.1528,5400,ML,2.1,West Virginia,22:01:10,1,1
823,5110372,2014-11-14,2014,11,38.1156,-81.4099,3600,ML,2.1,West Virginia,20:32:33,1,1
824,5110409,2014-11-19,2014,11,37.7267,-82.1294,7600,ML,2.3,West Virginia,15:01:21,1,1
825,5109396,2014-12-17,2014,12,38.1171,-81.4132,6000,ML,2.0,West Virginia,20:52:11,1,1
826,5111626,2015-01-02,2015,1,40.8314,-76.089,12400,ML,2.1,Pennsylvania,17:09:56,1,1
827,5111670,2015-01-12,2015,1,37.7374,-82.0135,2500,ML,2.5,West Virginia,21:15:03,1,1
828,5111706,2015-01-16,2015,1,38.1357,-80.4666,5500,ML,2.6,West Virginia,21:00:47,1,1
829,5114987,2015-03-17,2015,3,40.1931,-80.9943,8100,ML,2.8,Pennsylvania,19:51:16,1,1
830,5114995,2015-03-19,2015,3,37.9653,-81.4602,6100,ML,2.3,West Virginia,20:00:54,1,1
831,5114997,2015-03-19,2015,3,37.7725,-81.9547,7700,ML,2.4,West Virginia,21:27:50,1,1
832,5115029,2015-03-31,2015,3,37.3933,-81.5924,3000,ML,2.1,West Virginia,22:07:35,1,1
833,5153945,2015-05-15,2015,5,42.5158,-73.8543,10500,ML,2.1,New York,18:25:52,1,1
834,5153948,2015-05-18,2015,5,44.0689,-75.8733,14100,ML,2.1,New York,15:13:53,1,1
835,se101313a,2013-10-13,2013,10,38.7011,-80.8242,2800,Md,2.2,West Virginia,09:20:58.500000,0,0
836,4217680,2012-09-13,2012,9,37.4717,-82.0097,4200,ML,2.7,West Virginia,20:20:48,1,1
837,5153949,2015-05-18,2015,5,43.4953,-73.4309,13300,ML,1.6,New York,18:07:41,1,1
838,5153951,2015-05-19,2015,5,42.1921,-73.8666,6100,ML,1.3,New York,14:05:21,1,1
839,5153954,2015-05-20,2015,5,42.9298,-74.9528,2400,ML,1.9,New York,14:24:35,1,1
840,5153962,2015-05-21,2015,5,44.4187,-74.1572,14200,ML,2.1,New York,17:24:09,1,1
841,5153978,2015-05-27,2015,5,43.3268,-73.5882,14400,ML,1.6,New York,15:00:09,1,1
842,4217814,2012-09-27,2012,9,37.4682,-82.1146,13100,ML,2.4,West Virginia,21:37:16,1,1
843,4221021,2012-12-17,2012,12,37.6216,-82.3916,3200,ML,2.5,West Virginia,21:15:06,1,1
844,4309537,2012-11-12,2012,11,37.7302,-82.0742,10700,ML,2.6,West Virginia,21:44:39,1,1
845,4309543,2012-11-14,2012,11,37.9236,-81.6557,2400,ML,2.9,West Virginia,18:27:36,1,1
846,4220954,2012-12-10,2012,12,37.5559,-82.4352,13500,ML,2.6,West Virginia,21:23:02,1,1
847,4220991,2012-12-14,2012,12,37.2475,-81.5182,3600,ML,2.7,West Virginia,18:44:08,1,1
848,4221096,2012-12-26,2012,12,38.2168,-81.8077,11400,ML,2.6,West Virginia,17:36:24,1,1
849,4310375,2013-02-07,2013,2,38.4062,-81.028,11600,ML,2.4,West Virginia,20:53:20,1,1
850,4223474,2013-01-18,2013,1,37.8674,-81.3724,6000,ML,2.9,West Virginia,15:04:31,1,1
851,4223487,2013-01-18,2013,1,38.0627,-81.6846,14500,ML,2.6,West Virginia,21:42:25,1,1
852,5109414,2014-12-31,2014,12,37.9616,-81.41,1600,ML,2.4,West Virginia,18:52:23,1,1
853,4310601,2013-02-26,2013,2,38.2188,-81.6114,7800,ML,2.6,West Virginia,22:06:11,1,1
854,4310623,2013-02-28,2013,2,37.9088,-81.3166,2300,ML,2.4,West Virginia,20:00:59,1,1
855,4225583,2013-03-21,2013,3,37.8979,-81.7709,10700,ML,2.5,West Virginia,20:49:09,1,1
856,4225603,2013-03-22,2013,3,37.8694,-81.276,10200,ML,1.7,West Virginia,21:36:10,1,1
857,4225493,2013-03-15,2013,3,38.1695,-81.7479,9900,ML,2.5,West Virginia,21:03:40,1,1
858,4311146,2013-04-30,2013,4,37.7374,-82.0328,5900,ML,2.8,West Virginia,21:49:17,1,1
859,4310972,2013-04-17,2013,4,37.7396,-82.1067,7300,ML,2.9,West Virginia,18:08:34,1,1
860,4369787,2013-06-05,2013,6,38.113,-80.506,9800,ML,2.4,West Virginia,21:41:01,1,1
861,4369847,2013-06-11,2013,6,38.0981,-81.3723,7400,ML,2.5,West Virginia,16:07:49,1,1
862,4369855,2013-06-12,2013,6,38.0679,-81.6799,9600,ML,2.3,West Virginia,15:36:00,1,1
863,4369856,2013-06-12,2013,6,38.2521,-81.6279,3400,ML,2.6,West Virginia,15:56:16,1,1
864,4369857,2013-06-12,2013,6,37.7331,-82.1481,6500,ML,2.3,West Virginia,16:41:12,1,1
865,4369439,2013-05-21,2013,5,38.5094,-80.6281,11300,ML,2.6,West Virginia,20:05:27,1,1
866,4369471,2013-05-23,2013,5,38.0437,-81.4707,10800,ML,2.0,West Virginia,13:54:25,1,1
867,4225598,2013-03-22,2013,3,37.757,-82.1574,1600,ML,2.5,West Virginia,20:44:03,1,1
868,4372705,2013-07-29,2013,7,38.5259,-80.6093,6400,ML,2.8,West Virginia,16:04:14,1,1
869,4371790,2013-08-02,2013,8,37.891,-81.2697,11100,ML,2.3,West Virginia,20:42:18,1,1
870,4371829,2013-08-05,2013,8,37.8402,-81.8709,2400,ML,2.3,West Virginia,13:56:58,1,1
871,4638330,2014-01-07,2014,1,37.9061,-81.2951,12500,ML,2.6,West Virginia,22:25:20,1,1
872,5109392,2014-12-16,2014,12,37.7569,-81.9751,1400,ML,2.7,West Virginia,21:04:52,1,1
873,4369754,2013-06-04,2013,6,37.8373,-81.4864,13300,ML,2.7,West Virginia,14:23:38,1,1
874,4369756,2013-06-04,2013,6,37.7392,-82.0388,8900,ML,2.5,West Virginia,16:44:29,1,1
875,4371967,2013-08-13,2013,8,41.4661,-77.3645,1900,ML,2.7,Pennsylvania,20:16:36,1,1
876,4369216,2013-05-09,2013,5,38.0935,-81.9862,1400,ML,2.8,West Virginia,23:42:39,0,0
877,4488561,2013-10-16,2013,10,37.2569,-81.7825,12600,ML,2.2,West Virginia,00:42:29,1,0
878,usp000b3vs,2002-05-06,2002,5,38.948,-81.889,5000,md,2.8,Ohio,22:26:51.500000,0,0
879,4808501,2014-05-15,2014,5,38.0083,-80.5439,5200,ML,2.9,West Virginia,00:05:14,1,0
880,4820600,2014-07-09,2014,7,37.8952,-81.2603,3900,ML,2.2,West Virginia,00:38:36,1,0
881,ld60085446,2014-12-30,2014,12,45.1545,-74.2278333,9300,ml,2.15,Quebec,02:44:50.520000,0,0
882,4372212,2013-08-27,2013,8,37.9097,-81.2826,12300,ML,2.5,West Virginia,13:18:08,1,1
883,4371840,2013-08-05,2013,8,37.7569,-81.9576,14100,ML,2.5,West Virginia,20:17:07,1,1
884,4374313,2013-09-20,2013,9,38.0216,-81.4711,2700,ML,2.6,West Virginia,21:07:56,1,1
885,4374375,2013-09-24,2013,9,42.9925,-76.3408,12900,ML,2.4,New York,16:30:40,1,1
886,4374417,2013-09-26,2013,9,37.922,-81.3372,7500,ML,2.4,West Virginia,11:17:16,1,1
887,4374439,2013-09-27,2013,9,37.9042,-81.2973,8200,ML,2.6,West Virginia,21:22:21,1,1
888,4488359,2013-10-02,2013,10,37.9038,-81.3463,5200,ML,2.3,West Virginia,11:21:38,1,1
889,4488479,2013-10-10,2013,10,38.0235,-81.3958,14000,ML,2.1,West Virginia,19:51:38,1,1
890,4374106,2013-09-09,2013,9,37.8013,-82.1259,4100,ML,2.0,West Virginia,11:53:31,1,1
891,4488494,2013-10-11,2013,10,37.8619,-81.8968,13700,ML,2.2,West Virginia,15:18:43,1,1
892,4488498,2013-10-11,2013,10,40.1702,-80.9682,2400,ML,2.5,Pennsylvania,18:01:27,1,1
893,4487953,2013-11-07,2013,11,38.1262,-81.4212,3200,ML,2.1,West Virginia,17:19:59,1,1
894,4599391,2013-12-04,2013,12,42.6477,-74.3006,11600,ML,2.1,New York,17:38:28,1,1
895,4599404,2013-12-05,2013,12,41.0863,-78.3496,12100,ML,2.2,Pennsylvania,18:11:54,1,1
896,4599550,2013-12-20,2013,12,42.5072,-73.8618,14600,ML,2.4,New York,21:53:59,1,1
897,4372636,2013-07-20,2013,7,37.8525,-81.7585,8400,ML,2.3,West Virginia,18:02:20,1,1
898,4488081,2013-11-16,2013,11,38.0975,-82.0431,5200,ML,2.4,West Virginia,18:01:46,0,1
899,4638439,2014-01-20,2014,1,41.4585,-77.3773,8800,ML,2.6,Pennsylvania,20:32:01,1,1
900,4638565,2014-01-30,2014,1,38.0153,-81.4237,2500,ML,2.3,West Virginia,20:48:46,1,1
901,5111716,2015-01-19,2015,1,40.7492,-76.4988,11300,ML,2.6,Pennsylvania,17:38:13,1,1
902,4638404,2014-01-16,2014,1,38.2522,-81.8621,20600,ML,2.2,West Virginia,03:38:22,1,0
903,4638446,2014-01-20,2014,1,37.9122,-81.2877,3100,ML,2.0,West Virginia,22:15:32,1,1
904,5006102,2014-08-06,2014,8,43.5921,-75.3404,13600,ML,1.7,New York,16:56:31,1,1
905,5006114,2014-08-07,2014,8,37.8711,-81.5694,11600,ML,2.5,West Virginia,20:53:15,1,1
906,5006139,2014-08-11,2014,8,40.9821,-75.9471,11100,ML,1.7,Pennsylvania,16:03:36,1,1
907,5006155,2014-08-13,2014,8,42.9981,-76.0458,17400,ML,1.9,New York,13:54:48,1,1
908,5006168,2014-08-13,2014,8,38.1032,-80.4586,12000,ML,2.5,West Virginia,22:40:10,1,1
909,5006174,2014-08-14,2014,8,37.7468,-82.0338,2100,ML,2.5,West Virginia,20:55:36,1,1
910,4820759,2014-07-23,2014,7,37.7895,-82.1298,3700,ML,2.1,West Virginia,20:24:16,1,1
911,4820768,2014-07-24,2014,7,43.8588,-75.9485,14700,ML,2.0,New York,15:31:51,1,1
912,4369954,2013-06-21,2013,6,37.751,-82.1274,1700,ML,2.3,West Virginia,14:42:19,1,1
913,4820786,2014-07-25,2014,7,43.6323,-73.803,14700,ML,2.2,New York,18:30:17,1,1
914,4213054,2012-07-30,2012,7,37.2243,-82.1368,13600,ML,2.6,West Virginia,21:29:31,1,1
915,4225320,2013-03-04,2013,3,37.7428,-82.0329,7800,ML,2.6,West Virginia,22:24:17,1,1
916,4213765,2012-08-07,2012,8,37.8023,-82.0164,2100,ML,2.5,West Virginia,20:08:31,1,1
917,4213882,2012-08-17,2012,8,37.3493,-82.149,2100,ML,2.8,West Virginia,20:48:42,1,1
918,4309448,2012-11-01,2012,11,38.0924,-81.6619,400,ML,2.9,West Virginia,20:28:23,1,1
919,4369224,2013-05-10,2013,5,38.2458,-81.5925,1300,ML,2.5,West Virginia,16:21:27,1,1
920,4213931,2012-08-22,2012,8,38.054,-81.6542,7800,ML,2.6,West Virginia,19:53:19,1,1
921,5110447,2014-11-22,2014,11,37.7895,-82.1307,3800,ML,2.4,West Virginia,21:43:21,1,1
922,4638372,2014-01-11,2014,1,38.1119,-82.0142,2700,ML,2.5,West Virginia,21:10:06,0,1
923,4213954,2012-08-24,2012,8,37.8796,-81.6429,14900,ML,2.7,West Virginia,19:11:10,1,1
924,4309663,2012-11-30,2012,11,37.2354,-81.744,1000,ML,2.9,West Virginia,22:06:07,1,1
925,4808511,2014-05-15,2014,5,38.0648,-81.5097,1200,ML,2.2,West Virginia,20:31:09,1,1
926,4221086,2012-12-23,2012,12,37.6606,-82.5596,4500,ML,2.3,West Virginia,17:09:18,1,1
927,4310563,2013-02-23,2013,2,38.0884,-81.9769,12300,ML,2.6,West Virginia,17:46:00,0,1
928,5111721,2015-01-19,2015,1,40.2167,-80.9966,9700,ML,2.5,Pennsylvania,20:58:07,1,1
929,5110434,2014-11-21,2014,11,37.8206,-81.8599,4700,ML,2.6,West Virginia,18:24:57,1,1
930,4310577,2013-02-25,2013,2,38.0857,-81.9677,11300,ML,2.6,West Virginia,16:35:37,0,1
931,4225380,2013-03-07,2013,3,38.1157,-81.9782,9400,ML,2.3,West Virginia,22:54:21,0,1
932,4225419,2013-03-11,2013,3,38.114,-81.9582,3500,ML,2.8,West Virginia,14:33:46,0,1
933,4225452,2013-03-13,2013,3,37.8718,-81.8511,11700,ML,2.3,West Virginia,16:35:35,1,1
934,4225568,2013-03-20,2013,3,37.9364,-81.378,15900,ML,2.5,West Virginia,20:23:51,1,1
935,4225578,2013-03-21,2013,3,38.0504,-81.6596,9400,ML,2.7,West Virginia,19:57:34,1,1
936,4214742,2013-03-27,2013,3,38.6722,-82.21,1200,ML,3.1,West Virginia,09:10:48,0,0
937,5006224,2014-08-21,2014,8,43.0033,-76.4011,14700,ML,1.9,New York,13:19:05,1,1
938,5006225,2014-08-21,2014,8,43.6428,-73.8208,14400,ML,2.2,New York,16:45:03,1,1
939,5006233,2014-08-22,2014,8,44.3552,-74.125,10600,ML,1.6,New York,16:04:17,1,1
940,5006282,2014-08-29,2014,8,42.5086,-73.8625,10300,ML,2.1,New York,19:21:02,1,1
941,4371836,2013-08-05,2013,8,38.2549,-81.5717,11500,ML,2.4,West Virginia,18:31:59,1,1
942,4372417,2013-07-01,2013,7,37.7308,-82.0296,1700,ML,2.4,West Virginia,17:40:41,1,1
943,4225556,2013-03-19,2013,3,37.7352,-82.0866,5500,ML,2.6,West Virginia,20:55:34,1,1
944,5006285,2014-08-29,2014,8,38.0674,-81.4986,12100,ML,2.5,West Virginia,21:53:42,1,1
945,5005280,2014-09-09,2014,9,40.1698,-80.9656,12900,ML,2.3,Pennsylvania,17:42:41,1,1
946,5006206,2014-08-19,2014,8,40.8006,-76.1293,8200,ML,2.4,Pennsylvania,17:03:32,1,1
947,5006216,2014-08-20,2014,8,38.0437,-81.704,5900,ML,2.4,West Virginia,16:16:46,1,1
948,5005327,2014-09-12,2014,9,38.1203,-80.4495,8000,ML,2.2,West Virginia,19:54:03,1,1
949,5005357,2014-09-15,2014,9,43.9561,-75.8359,13900,ML,1.7,New York,14:11:45,1,1
950,4225596,2013-03-22,2013,3,38.3849,-81.0012,14900,ML,2.9,West Virginia,19:25:02,1,1
951,4212946,2012-07-16,2012,7,37.8912,-81.4724,21300,ML,2.7,West Virginia,20:56:47,1,1
952,4213028,2012-07-27,2012,7,37.7287,-82.0419,5200,ML,2.7,West Virginia,15:46:42,1,1
953,5109397,2014-12-17,2014,12,42.4774,-73.8921,1000,ML,2.4,New York,21:26:50,0,1
954,4223362,2013-01-09,2013,1,38.0538,-81.666,2900,ML,2.6,West Virginia,21:21:16,1,1
955,4223424,2013-01-15,2013,1,37.9164,-81.3583,12300,ML,2.5,West Virginia,15:11:50,1,1
956,4223466,2013-01-17,2013,1,38.0858,-81.3926,14300,ML,2.6,West Virginia,21:10:15,1,1
957,4225593,2013-03-22,2013,3,38.2771,-81.5998,17100,ML,2.9,West Virginia,16:40:06,1,1
958,4767824,2014-02-19,2014,2,38.4988,-80.5656,16700,ML,2.3,West Virginia,21:12:19,1,1
959,4310390,2013-02-08,2013,2,37.8174,-81.7797,10800,ML,2.5,West Virginia,20:57:55,1,1
960,4225401,2013-03-09,2013,3,37.8322,-81.4802,14100,ML,2.1,West Virginia,18:57:40,0,1
961,4225404,2013-03-09,2013,3,38.121,-81.965,6500,ML,2.4,West Virginia,20:09:03,0,1
962,4371751,2013-08-01,2013,8,41.1103,-78.3348,10800,ML,1.9,Pennsylvania,15:36:40,0,1
963,4371758,2013-08-01,2013,8,38.1188,-82.039,5400,ML,2.5,West Virginia,19:21:26,0,1
964,4813102,2014-04-28,2014,4,37.7511,-82.0461,3200,ML,2.3,West Virginia,20:59:53,1,1
965,4369790,2013-06-06,2013,6,39.7725,-79.7833,7700,ML,1.9,West Virginia,16:10:28,1,1
966,4369806,2013-06-07,2013,6,37.4134,-82.0147,12400,ML,2.1,West Virginia,17:29:14,1,1
967,4369854,2013-06-12,2013,6,38.0008,-81.4432,6100,ML,2.5,West Virginia,14:40:49,1,1
968,4820664,2014-07-14,2014,7,40.1796,-80.9342,13900,ML,2.4,Pennsylvania,18:06:05,1,1
969,4815794,2014-06-30,2014,6,40.2494,-75.7027,4600,ML,1.8,Pennsylvania,14:56:30,1,1
970,4820698,2014-07-17,2014,7,41.4693,-77.3721,5700,ML,2.3,Pennsylvania,17:28:54,1,1
971,4820762,2014-07-23,2014,7,38.0369,-81.495,14600,ML,2.4,West Virginia,21:33:08,1,1
972,4369869,2013-06-13,2013,6,38.7096,-80.8265,16500,ML,2.3,West Virginia,00:19:50,0,0
973,4369870,2013-06-13,2013,6,38.7099,-80.8314,14300,ML,2.7,West Virginia,00:22:31,0,0
974,4372702,2013-07-29,2013,7,38.8285,-80.9408,13000,ML,1.9,West Virginia,05:52:21,0,0
975,4369143,2013-05-06,2013,5,37.8447,-81.5673,4900,ML,2.4,West Virginia,19:17:44,1,1
976,4369182,2013-05-08,2013,5,40.2116,-80.9583,19100,ML,2.4,Pennsylvania,17:24:53,1,1
977,4369198,2013-05-09,2013,5,39.7695,-79.7921,5700,ML,2.0,West Virginia,16:02:22,1,1
978,4488497,2013-10-11,2013,10,40.6383,-78.1414,11700,ML,2.1,Pennsylvania,17:16:35,1,1
979,4369228,2013-05-10,2013,5,40.163,-80.9441,12700,ML,2.5,Pennsylvania,17:58:45,1,1
980,4310450,2013-02-13,2013,2,37.744,-82.0377,10300,ML,2.8,West Virginia,22:12:39,1,1
981,4212956,2012-07-18,2012,7,37.666,-82.1755,2600,ML,2.4,West Virginia,16:02:33,1,1
982,4212962,2012-07-18,2012,7,37.8134,-82.3088,8900,ML,2.5,West Virginia,20:00:46,1,1
983,4374388,2013-09-24,2013,9,37.8255,-82.1351,1300,ML,2.7,West Virginia,21:16:41,1,1
984,4371817,2013-08-03,2013,8,38.1152,-81.9661,1700,ML,2.7,West Virginia,19:24:54,0,1
985,4813095,2014-04-26,2014,4,37.8952,-81.5934,4700,ML,2.7,West Virginia,17:28:55,1,1
986,4372183,2013-08-24,2013,8,38.0021,-81.4393,1700,ML,2.4,West Virginia,17:26:00,1,1
987,4223478,2013-01-18,2013,1,37.7111,-82.0313,22100,ML,2.8,West Virginia,17:37:57,1,1
988,5109345,2014-12-01,2014,12,42.5081,-73.8546,10900,ML,2.1,New York,20:01:42,1,1
989,4488236,2013-11-27,2013,11,38.0733,-82.0011,9000,ML,2.6,West Virginia,14:35:44,0,1
990,4310987,2013-04-18,2013,4,37.7425,-82.0543,10900,ML,2.6,West Virginia,17:22:22,1,1
991,4311050,2013-04-23,2013,4,38.0226,-81.678,3300,ML,2.7,West Virginia,18:20:16,1,1
992,4311051,2013-04-23,2013,4,39.6929,-80.0512,9000,ML,2.0,West Virginia,18:33:10,1,1
993,4374373,2013-09-24,2013,9,43.7442,-75.4441,13700,ML,1.9,New York,14:33:32,0,1
994,4374430,2013-09-27,2013,9,41.478,-77.3833,5200,ML,2.7,Pennsylvania,17:22:03,0,1
995,4374469,2013-09-30,2013,9,45.0867,-73.0972,7600,ML,1.9,Quebec,18:51:50,0,1
996,4488341,2013-10-01,2013,10,41.4644,-77.3847,11400,ML,2.2,Pennsylvania,18:21:45,0,1
997,4488376,2013-10-03,2013,10,41.4537,-77.4048,6800,ML,2.7,Pennsylvania,19:11:56,0,1
998,5005482,2014-09-27,2014,9,37.4298,-82.0892,5300,ML,1.8,West Virginia,17:54:03,1,1
999,5006103,2014-08-06,2014,8,37.8787,-81.3867,11700,ML,2.0,West Virginia,20:05:12,1,1
1000,5006110,2014-08-07,2014,8,43.2765,-75.1154,14500,ML,2.0,New York,19:05:53,1,1
1001,5006124,2014-08-08,2014,8,42.5148,-73.8408,10000,ML,2.0,New York,19:26:35,1,1
