operator_id,operator,county,section
23556,INTERNATIONAL ENERGY COMPANY LLC,CREEK,1
19949,DUNLAP DRILLING & PROD INC,CREEK,33
11750,CARTLEDGE & CARTLEDGE OIL COMPANY INC,CREEK,13
23209,CIRCLE 9 RESOURCES LLC,CREEK,35
844,GLENN SUPPLY COMPANY INC,CREEK,28
21698,PONDER GARY,CREEK,9
23209,CIRCLE 9 RESOURCES LLC,CREEK,35
23209,CIRCLE 9 RESOURCES LLC,CREEK,26
20067,BABER OIL COMPANY LLC,CREEK,35
17630,UPLANDS RESOURCES INC,CREEK,20
12561,JEWELL CONSULTING INC,CREEK,23
16835,DEXXON INC,CREEK,21
16835,DEXXON INC,CREEK,21
21668,D & M PRODUCTION CO INC,CREEK,29
1235,KRUMME OIL COMPANY LLP,CREEK,14
7069,TOMORROWS ENERGY EXPLORATION INC,CREEK,9
18170,LUKE OIL COMPANY,CREEK,21
23209,CIRCLE 9 RESOURCES LLC,CREEK,26
22550,BEREXCO LLC,CREEK,23
23678,GASKINS GLENDELL L PRODUCTION LLC,CREEK,9
15996,WENTWORTH OPERATING COMPANY,CREEK,31
10148,LITTLE RIVER ENERGY COMPANY,CREEK,20
21963,EDGE OIL COMPANY INC,CREEK,24
23209,CIRCLE 9 RESOURCES LLC,CREEK,26
16835,DEXXON INC,CREEK,19
20864,CULBREATH OIL & GAS CO INC,CREEK,31
18641,DENHAM DANNY D,CREEK,23
1235,KRUMME OIL COMPANY LLP,CREEK,32
23618,STALEY J I CO LLC,CREEK,1
22282,TEE CEE'S INC,CREEK,34
20067,BABER OIL COMPANY LLC,CREEK,34
21916,HINSON JR BOBBIE L,CREEK,16
21668,D & M PRODUCTION CO INC,CREEK,2
10368,HOLLOWAY DAVID A,CREEK,14
16144,INLAND OIL CORPORATION,CREEK,36
13989,NBI SERVICES INC,CREEK,28
13989,NBI SERVICES INC,CREEK,28
15112,SPARKS GREG,CREEK,13
19319,NOBLE RESOURCES INC,CREEK,29
12561,JEWELL CONSULTING INC,CREEK,9
10368,HOLLOWAY DAVID A,CREEK,14
8610,ADVANCE OIL CORPORATION,CREEK,1
8610,ADVANCE OIL CORPORATION,CREEK,21
22550,BEREXCO LLC,CREEK,23
1235,KRUMME OIL COMPANY LLP,CREEK,32
13989,NBI SERVICES INC,CREEK,28
10368,HOLLOWAY DAVID A,CREEK,14
16835,DEXXON INC,CREEK,19
23104,RED STONE RESOURCES LLC,CREEK,23
10148,LITTLE RIVER ENERGY COMPANY,CREEK,20
10148,LITTLE RIVER ENERGY COMPANY,CREEK,21
10368,HOLLOWAY DAVID A,CREEK,14
10368,HOLLOWAY DAVID A,CREEK,14
22037,CARDINAL OIL LLC,CREEK,1
23209,CIRCLE 9 RESOURCES LLC,CREEK,11
11750,CARTLEDGE & CARTLEDGE OIL COMPANY INC,CREEK,14
17007,GALAXY CORPORATION (THE),CREEK,27
17720,JAMES RAYMOND L,CREEK,12
19333,TIDEWATER OPERATING CO INC,CREEK,30
16144,INLAND OIL CORPORATION,CREEK,29
22037,CARDINAL OIL LLC,CREEK,13
16202,CANOK INTERNATIONAL INC,CREEK,26
22037,CARDINAL OIL LLC,CREEK,1
23934,ROVER OPERATING LLC,CREEK,17
13015,HINSON BOBBIE L,CREEK,21
23243,JAMES JOHNNY,CREEK,26
21820,SPARKS RESOURCES INC,CREEK,20
17983,MELSON OIL & GAS INC,CREEK,19
21660,BECCA OIL LLC,CREEK,11
23209,CIRCLE 9 RESOURCES LLC,CREEK,11
23209,CIRCLE 9 RESOURCES LLC,CREEK,11
22349,LVM OIL PRODUCTION LLC,CREEK,10
18774,REDLAND RESOURCES LLC,CREEK,1
10148,LITTLE RIVER ENERGY COMPANY,CREEK,20
22037,CARDINAL OIL LLC,CREEK,1
13015,HINSON BOBBIE L,CREEK,36
19736,MID-CONTINENT ENERGY OP CO,CREEK,4
16610,MICKALSON OPERATING COMPANY,CREEK,12
21175,DYER DALE E dba THE LOVING COMPANY,CREEK,2
21820,SPARKS RESOURCES INC,CREEK,4
19736,MID-CONTINENT ENERGY OP CO,CREEK,9
20067,BABER OIL COMPANY LLC,CREEK,34
16835,DEXXON INC,CREEK,24
13989,NBI SERVICES INC,CREEK,9
22476,OIL POOL INC,CREEK,2
22916,PLAINS OIL & GAS,CREEK,31
20067,BABER OIL COMPANY LLC,CREEK,34
19736,MID-CONTINENT ENERGY OP CO,CREEK,9
19736,MID-CONTINENT ENERGY OP CO,CREEK,9
17007,GALAXY CORPORATION (THE),CREEK,26
19754,XANADU EXPLORATION COMPANY,CREEK,9
19416,PROVEN RESERVES MANAGEMENT INC,CREEK,33
23209,CIRCLE 9 RESOURCES LLC,CREEK,11
19386,PETCO PETROLEUM CORP,CREEK,15
13015,HINSON BOBBIE L,CREEK,32
11636,PAWNEE OIL & GAS INC,CREEK,27
16136,SHIPMAN JAMES E,CREEK,17
17800,DUNLAP OIL COMPANY,CREEK,15
8046,DENHAM OPERATING COMPANY,CREEK,24
19736,MID-CONTINENT ENERGY OP CO,CREEK,5
23817,E O K OPERATING LLC,CREEK,7
22594,TROJAN RESOURCES LLC,CREEK,28
19753,VANORSDOL PAUL & LISA,CREEK,25
18170,LUKE OIL COMPANY,CREEK,10
11750,CARTLEDGE & CARTLEDGE OIL COMPANY INC,CREEK,27
19495,3 BC CO INC,CREEK,11
844,GLENN SUPPLY COMPANY INC,CREEK,29
22550,BEREXCO LLC,CREEK,8
20976,KOBY OIL COMPANY LLC,CREEK,5
16835,DEXXON INC,CREEK,19
10368,HOLLOWAY DAVID A,CREEK,27
10368,HOLLOWAY DAVID A,CREEK,27
10368,HOLLOWAY DAVID A,CREEK,27
23104,RED STONE RESOURCES LLC,CREEK,2
18641,DENHAM DANNY D,CREEK,35
17800,DUNLAP OIL COMPANY,CREEK,5
10368,HOLLOWAY DAVID A,CREEK,27
10368,HOLLOWAY DAVID A,CREEK,27
22550,BEREXCO LLC,CREEK,10
22594,TROJAN RESOURCES LLC,CREEK,4
19386,PETCO PETROLEUM CORP,CREEK,15
19386,PETCO PETROLEUM CORP,CREEK,15
19336,KEENER OIL & GAS COMPANY,CREEK,10
8610,ADVANCE OIL CORPORATION,CREEK,21
20128,EAGLE RIVER ENERGY CORPORATION,CREEK,9
18170,LUKE OIL COMPANY,CREEK,36
20643,ONEOK GAS STORAGE LLC,CREEK,7
20643,ONEOK GAS STORAGE LLC,CREEK,6
20643,ONEOK GAS STORAGE LLC,CREEK,12
20643,ONEOK GAS STORAGE LLC,CREEK,6
22550,BEREXCO LLC,CREEK,8
10368,HOLLOWAY DAVID A,CREEK,27
10368,HOLLOWAY DAVID A,CREEK,34
21963,EDGE OIL COMPANY INC,CREEK,15
21963,EDGE OIL COMPANY INC,CREEK,15
7308,TAYLOR INTERNATIONAL INC,CREEK,34
19958,DISCOVER RESOURCES LLC,CREEK,30
22998,EIG PETROLEUM LLC,CREEK,17
21820,SPARKS RESOURCES INC,CREEK,21
20128,EAGLE RIVER ENERGY CORPORATION,CREEK,16
19336,KEENER OIL & GAS COMPANY,CREEK,2
15458,SALLEE OIL CORPORATION,CREEK,9
5400,WITHROW OIL COMPANY INC,CREEK,18
17630,UPLANDS RESOURCES INC,CREEK,29
11750,CARTLEDGE & CARTLEDGE OIL COMPANY INC,CREEK,16
21551,FALCON OIL PROPERTIES LLP,CREEK,22
8046,DENHAM OPERATING COMPANY,CREEK,11
21902,HALL GREG OIL & GAS LLC,CREEK,5
19289,YARHOLA PRODUCTION COMPANY,CREEK,33
19289,YARHOLA PRODUCTION COMPANY,CREEK,33
19289,YARHOLA PRODUCTION COMPANY,CREEK,33
21660,BECCA OIL LLC,CREEK,36
20128,EAGLE RIVER ENERGY CORPORATION,CREEK,16
21902,HALL GREG OIL & GAS LLC,CREEK,5
23479,UNITED ENERGY & EXPLORATION LLC,CREEK,34
17501,WFD OIL CORPORATION,CREEK,2
21902,HALL GREG OIL & GAS LLC,CREEK,5
14156,CITATION OIL & GAS CORPORATION,CREEK,31
19312,PULLIAM RICK OIL & GAS INC,CREEK,9
21902,HALL GREG OIL & GAS LLC,CREEK,5
19386,PETCO PETROLEUM CORP,CREEK,11
5400,WITHROW OIL COMPANY INC,CREEK,19
19470,GLIMP OIL COMPANY LLC,CREEK,17
23725,CLARK MORAN RESOURCES LLC,CREEK,5
23271,MID-CON ENERGY OPERATING LLC,CREEK,18
19386,PETCO PETROLEUM CORP,CREEK,4
17630,UPLANDS RESOURCES INC,CREEK,29
15005,RAINBOW OILWELL SERVICE INC,CREEK,24
17630,UPLANDS RESOURCES INC,CREEK,29
12924,KEMMERER COMPANY INC,CREEK,32
19333,TIDEWATER OPERATING CO INC,CREEK,24
19333,TIDEWATER OPERATING CO INC,CREEK,24
13989,NBI SERVICES INC,CREEK,28
23271,MID-CON ENERGY OPERATING LLC,CREEK,17
23271,MID-CON ENERGY OPERATING LLC,CREEK,7
23271,MID-CON ENERGY OPERATING LLC,CREEK,17
13989,NBI SERVICES INC,CREEK,28
13989,NBI SERVICES INC,CREEK,28
21551,FALCON OIL PROPERTIES LLP,CREEK,15
13989,NBI SERVICES INC,CREEK,28
23271,MID-CON ENERGY OPERATING LLC,CREEK,7
20862,SLAVENS II PAUL R,CREEK,1
21860,CHIZUM OIL LLC,CREEK,18
21624,PARAGON INDUSTRIES INC,CREEK,4
16003,RESERVE MANAGEMENT INC,CREEK,35
11750,CARTLEDGE & CARTLEDGE OIL COMPANY INC,CREEK,21
22606,TRILLIANT ENERGY TEXAS LTD,CREEK,23
22362,SOUTH SANDS EXPLORATION LLC,CREEK,23
22606,TRILLIANT ENERGY TEXAS LTD,CREEK,23
8610,ADVANCE OIL CORPORATION,CREEK,21
22840,WACHOB OIL & GAS LLC,CREEK,4
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
22606,TRILLIANT ENERGY TEXAS LTD,CREEK,18
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,16
21671,WAELDER OIL AND GAS INC,CREEK,16
23934,ROVER OPERATING LLC,CREEK,8
23678,GASKINS GLENDELL L PRODUCTION LLC,CREEK,25
19386,PETCO PETROLEUM CORP,CREEK,4
22892,LEG UP OPERATING COMPANY LLC,CREEK,35
22550,BEREXCO LLC,CREEK,17
22550,BEREXCO LLC,CREEK,7
13861,HARRIS JR THOMAS P,CREEK,16
22550,BEREXCO LLC,CREEK,7
19470,GLIMP OIL COMPANY LLC,CREEK,17
22829,"C & C PRODUCTION, LLC",CREEK,18
23778,EAGLE ROAD OIL LLC,CREEK,20
23678,GASKINS GLENDELL L PRODUCTION LLC,CREEK,24
23778,EAGLE ROAD OIL LLC,CREEK,8
23556,INTERNATIONAL ENERGY COMPANY LLC,CREEK,7
15112,SPARKS GREG,CREEK,17
23778,EAGLE ROAD OIL LLC,CREEK,29
23271,MID-CON ENERGY OPERATING LLC,CREEK,7
14665,BAUGH ALLAN L,CREEK,32
23059,AOG OPERATING LLC,CREEK,9
19947,CIMARRON RIVER OPERATING CO,CREEK,8
23778,EAGLE ROAD OIL LLC,CREEK,33
23271,MID-CON ENERGY OPERATING LLC,CREEK,8
22840,WACHOB OIL & GAS LLC,CREEK,4
23271,"MID-CON ENERGY OPERATING, LLC",CREEK,33
23271,MID-CON ENERGY OPERATING LLC,CREEK,7
19470,GLIMP OIL COMPANY LLC,CREEK,7
23271,MID-CON ENERGY OPERATING LLC,CREEK,17
20882,GIBSON LES,CREEK,10
23402,U S ENERGY DEVELOPMENT CORPORATION,CREEK,8
21902,HALL GREG OIL & GAS LLC,CREEK,5
21175,DYER DALE E dba THE LOVING COMPANY,CREEK,12
21902,HALL GREG OIL & GAS LLC,CREEK,5
23420,ANTHIS LAND COMPANY LLC,CREEK,15
20882,GIBSON LES,CREEK,2
22362,SOUTH SANDS EXPLORATION LLC,CREEK,14
15458,SALLEE OIL CORPORATION,CREEK,1
23380,T BAR M ENERGY RESOURCES LLC,CREEK,17
23987,JASPER OIL LLC,CREEK,21
23271,MID-CON ENERGY OPERATING LLC,CREEK,3
22141,PINNACLE EXPLORATION & PRODUCTION CO,CREEK,18
22141,PINNACLE EXPLORATION & PRODUCTION CO,CREEK,18
19672,MARRS J A OIL COMPANY INC,CREEK,26
19386,PETCO PETROLEUM CORP,CREEK,20
10368,HOLLOWAY DAVID A,CREEK,28
23934,ROVER OPERATING LLC,CREEK,8
23934,ROVER OPERATING LLC,CREEK,17
20067,BABER OIL COMPANY LLC,CREEK,34
13015,HINSON BOBBIE L,CREEK,30
19958,DISCOVER RESOURCES LLC,CREEK,10
15892,TANK TRUCK'S INC,CREEK,16
22964,ZEPHYR SWD LLC,CUSTER,13
22078,COMPLETE ENERGY SERVICES INC,CUSTER,26
6778,APACHE CORPORATION,CUSTER,21
20917,LAKEWOOD DISPOSAL LLC,CUSTER,6
22874,NJECT DISPOSAL LLC,CUSTER,3
23901,E2 OPERATING LLC,CUSTER,12
22811,183 DISPOSAL LLC,CUSTER,23
23996,S & S STAR OPERATING LLC,CUSTER,2
22383,OVERFLOW ENERGY LLC,CUSTER,6
3186,CONTINENTAL RESOURCES INC,CUSTER,33
17713,D & J OIL COMPANY INC,DEWEY,28
23514,CARRERA ENERGY LLC,DEWEY,13
20266,ATCHLEY RESOURCES INC,DEWEY,21
23514,CARRERA ENERGY LLC,DEWEY,6
16346,IOCHEM CORPORATION,DEWEY,16
23349,EXCALIBUR RESOURCES LLC,DEWEY,34
16346,IOCHEM CORPORATION,DEWEY,11
16346,IOCHEM CORPORATION,DEWEY,8
6722,MEWBOURNE OIL COMPANY,DEWEY,28
22078,COMPLETE ENERGY SERVICES INC,DEWEY,5
15342,MEADE ENERGY CORPORATION,DEWEY,20
3186,CONTINENTAL RESOURCES INC,DEWEY,14
22383,OVERFLOW ENERGY LLC,DEWEY,12
16346,IOCHEM CORPORATION,DEWEY,35
16346,IOCHEM CORPORATION,DEWEY,12
19416,PROVEN RESERVES MANAGEMENT INC,DEWEY,22
20917,LAKEWOOD DISPOSAL LLC,DEWEY,27
22964,ZEPHYR SWD LLC,DEWEY,10
22964,ZEPHYR SWD LLC,DEWEY,3
22354,ORCA OPERATING COMPANY LLC,DEWEY,6
22383,OVERFLOW ENERGY LLC,DEWEY,34
22383,OVERFLOW ENERGY LLC,DEWEY,29
20627,ZP DISPOSAL SYSTEMS LLC,DEWEY,29
3186,CONTINENTAL RESOURCES INC,DEWEY,8
23255,SHATTUCK SWD LLC,DEWEY,24
6722,MEWBOURNE OIL COMPANY,DEWEY,16
22383,OVERFLOW ENERGY LLC,DEWEY,6
23795,"SUPER HEATERS, LLC",DEWEY,5
18119,BLAKE PRODUCTION COMPANY INC,DEWEY,33
22078,COMPLETE ENERGY SERVICES INC,ELLIS,26
22383,OVERFLOW ENERGY LLC,ELLIS,9
23378,HIGHWAY 60 SWD LLC,ELLIS,8
20917,LAKEWOOD DISPOSAL LLC,ELLIS,23
22383,OVERFLOW ENERGY LLC,ELLIS,10
16711,UNIT PETROLEUM COMPANY,ELLIS,23
20917,LAKEWOOD DISPOSAL LLC,ELLIS,22
6722,MEWBOURNE OIL COMPANY,ELLIS,17
23943,FAIRWAY RESOURCES OPERATING III LLC,ELLIS,23
22756,URBAN OIL & GAS GROUP LLC,ELLIS,11
22756,URBAN OIL & GAS GROUP LLC,ELLIS,2
23062,ZIMTEX ENERGY LLC,ELLIS,8
22782,ARNETT SALTWATER DISPOSAL LLC,ELLIS,10
22797,HIGHWAY 15 SWD LLC,ELLIS,27
22383,OVERFLOW ENERGY LLC,ELLIS,3
23255,SHATTUCK SWD LLC,ELLIS,25
23795,"SUPER HEATERS, LLC",ELLIS,28
19769,SINGER OIL COMPANY LLC,ELLIS,32
17713,D & J OIL COMPANY INC,GARFIELD,32
19321,SPRING VALLEY OIL & GAS INC,GARFIELD,5
15874,PALM OIL & GAS COMPANY,GARFIELD,25
9052,TEEPEE OIL & GAS INC,GARFIELD,7
5910,WARREN AMERICAN OIL COMPANY LLC,GARFIELD,32
13938,KAHAN & ASSOCIATES INC,GARFIELD,30
9052,TEEPEE OIL & GAS INC,GARFIELD,27
18643,DARLING OIL CORPORATION,GARFIELD,2
21029,JHATCO INC,GARFIELD,9
4185,SANNER JERRY OIL PROPERTIES INC,GARFIELD,5
15670,WESTERN DIVISION INVESTMENTS INC,GARFIELD,19
15670,WESTERN DIVISION INVESTMENTS INC,GARFIELD,23
19118,"MM ENERGY, INC ",GARFIELD,27
2057,SPESS OIL COMPANY INC,GARFIELD,10
2057,SPESS OIL COMPANY INC,GARFIELD,10
5910,WARREN AMERICAN OIL COMPANY LLC,GARFIELD,29
15670,WESTERN DIVISION INVESTMENTS INC,GARFIELD,19
19118,M M ENERGY INC,GARFIELD,19
22388,TERRITORY RESOURCES LLC,GARFIELD,34
19904,ANADARKO MINERALS INC,GARFIELD,32
21319,MUSTANG GAS PRODUCTS LLC,GARFIELD,27
18104,EDINGER ENGINEERING INC,GARFIELD,34
18982,K & M OIL COMPANY,GARFIELD,14
19118,M M ENERGY INC,GARFIELD,13
4185,SANNER JERRY OIL PROPERTIES INC,GARFIELD,12
9052,TEEPEE OIL & GAS INC,GARFIELD,28
21672,CHARTER OAK PRODUCTION CO LLC,GARFIELD,8
22078,COMPLETE ENERGY SERVICES INC,GARFIELD,35
15510,RESOURCES OPERATING CO INC,GARFIELD,35
15510,RESOURCES OPERATING CO INC,GARFIELD,36
23657,POWELL OIL LLC,GARFIELD,13
15510,RESOURCES OPERATING CO INC,GARFIELD,35
15510,RESOURCES OPERATING CO INC,GARFIELD,36
22446,DAKOTA EXPLORATION LLC,GARFIELD,26
19040,BMC PETROLEUM INC,GARFIELD,28
19097,HERITAGE PETROLEUM INC,GARFIELD,21
20627,ZP DISPOSAL SYSTEMS LLC,GARFIELD,26
13938,KAHAN & ASSOCIATES INC,GARFIELD,14
10941,101 ENERGY CORPORATION,GARFIELD,1
23657,POWELL OIL LLC,GARFIELD,12
23657,POWELL OIL LLC,GARFIELD,12
15510,RESOURCES OPERATING CO INC,GARFIELD,35
23657,POWELL OIL LLC,GARFIELD,7
23657,POWELL OIL LLC,GARFIELD,7
10578,NELSON EXPLORATION CORP,GARFIELD,2
23657,POWELL OIL LLC,GARFIELD,18
13938,KAHAN & ASSOCIATES INC,GARFIELD,18
17069,GLACIER PETROLEUM CO OKLA INC,GARFIELD,4
19191,MUD OPERATIONS INC,GARFIELD,19
21316,BOSTICK SERVICES CORPORATION,GARFIELD,26
19118,M M ENERGY INC,GARFIELD,30
3186,CONTINENTAL RESOURCES INC,GARFIELD,35
16896,CHAPARRAL ENERGY LLC,GARFIELD,10
19118,M M ENERGY INC,GARFIELD,13
23485,SK PLYMOUTH LLC,GARFIELD,7
21475,NEILSON INC,GARFIELD,15
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,17
19118,M M ENERGY INC,GARFIELD,30
10239,ARROWHEAD ENERGY INC,GARFIELD,26
23485,SK PLYMOUTH LLC,GARFIELD,3
19792,KIRKPATRICK OIL COMPANY INC,GARFIELD,35
20891,SUPERIOR OIL & GAS LLC,GARFIELD,23
22143,WICKLUND PETROLEUM CORPORATION,GARFIELD,27
23485,SK PLYMOUTH LLC,GARFIELD,15
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,1
23485,SK PLYMOUTH LLC,GARFIELD,34
23358,WHITE STAR PETROLEUM LLC,GARFIELD,29
22113,LONGFELLOW ENERGY LP,GARFIELD,19
22113,LONGFELLOW ENERGY LP,GARFIELD,7
23358,WHITE STAR PETROLEUM LLC,GARFIELD,27
23903,BLACKJACK CREEK LLC,GARFIELD,21
23447,NEMAHA ENVIRONMENTAL SERVICE LLC,GARFIELD,15
23358,WHITE STAR PETROLEUM LLC,GARFIELD,23
22446,DAKOTA EXPLORATION LLC,GARFIELD,2
23402,U S ENERGY DEVELOPMENT CORPORATION,GARFIELD,19
23358,WHITE STAR PETROLEUM LLC,GARFIELD,24
23358,WHITE STAR PETROLEUM LLC,GARFIELD,24
23485,SK PLYMOUTH LLC,GARFIELD,22
22664,RANGE PRODUCTION COMPANY LLC,GARFIELD,24
23358,WHITE STAR PETROLEUM LLC,GARFIELD,6
16896,CHAPARRAL ENERGY LLC,GARFIELD,15
23358,WHITE STAR PETROLEUM LLC,GARFIELD,12
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,9
23358,WHITE STAR PETROLEUM LLC,GARFIELD,7
23358,WHITE STAR PETROLEUM LLC,GARFIELD,32
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,2
16896,CHAPARRAL ENERGY LLC,GARFIELD,11
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,9
23072,ARP OKLAHOMA LLC,GARFIELD,5
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,28
23358,WHITE STAR PETROLEUM LLC,GARFIELD,21
22113,LONGFELLOW ENERGY LP,GARFIELD,27
23358,WHITE STAR PETROLEUM LLC,GARFIELD,1
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,18
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,15
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,1
23485,SK PLYMOUTH LLC,GARFIELD,5
16896,CHAPARRAL ENERGY LLC,GARFIELD,10
23358,WHITE STAR PETROLEUM LLC,GARFIELD,6
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,34
22281,SANDRIDGE EXPLORATION & PRODUCTION LLC,GARFIELD,18
19118,"MM ENERGY, INC ",GARFIELD,13
18934,MERIT ENERGY COMPANY,GARVIN,1
18626,PRIME OPERATING COMPANY,GARVIN,16
16199,NORMAN BROTHERS TANK TRUCK INC,GARVIN,28
18722,BOONE OPERATING INC,GARVIN,29
19904,ANADARKO MINERALS INC,GARVIN,22
18934,MERIT ENERGY COMPANY,GARVIN,21
18626,PRIME OPERATING COMPANY,GARVIN,14
11992,DEHART COMPANY (THE),GARVIN,28
18626,PRIME OPERATING COMPANY,GARVIN,16
24059,BUSEY DAVID,GARVIN,16
22550,BEREXCO LLC,GARVIN,6
18236,CLAMPITT R L & ASSOCIATES INC,GARVIN,16
18236,CLAMPITT R L & ASSOCIATES INC,GARVIN,26
18934,MERIT ENERGY COMPANY,GARVIN,12
18934,MERIT ENERGY COMPANY,GARVIN,3
18934,MERIT ENERGY COMPANY,GARVIN,34
18934,MERIT ENERGY COMPANY,GARVIN,35
23802,RIMROCK RESOURCE OPERATING LLC,GARVIN,21
18934,MERIT ENERGY COMPANY,GARVIN,18
18934,MERIT ENERGY COMPANY,GARVIN,18
18934,MERIT ENERGY COMPANY,GARVIN,7
17576,CHEROKEE ROYALTIES & MINERALS INC,GARVIN,13
21003,XTO ENERGY INC,GARVIN,31
19169,JONES L E OPERATING INC,GARVIN,36
18471,LACKEY RAYMOND R & ASSOC,GARVIN,31
14897,CLIFTON JOE B EXPLORATION INC,GARVIN,3
23711,CALLIE OIL COMPANY LLC,GARVIN,2
23711,CALLIE OIL COMPANY LLC,GARVIN,1
22649,RED ROCKS OIL & GAS OPERATING LLC,GARVIN,16
18625,OSHTAH OIL COMPANY,GARVIN,2
18625,OSHTAH OIL COMPANY,GARVIN,2
15447,MAGNUM ENERGY INC,GARVIN,12
19113,STEPHENS & JOHNSON OPERATING CO,GARVIN,28
18625,OSHTAH OIL COMPANY,GARVIN,34
1259,LARIO OIL AND GAS COMPANY,GARVIN,17
15459,RUFFEL LANCE OIL & GAS LLC,GARVIN,23
19499,PHOENIX PETROCORP INC,GARVIN,26
19499,PHOENIX PETROCORP INC,GARVIN,26
20904,WALLING ENERGY RES CO LLC,GARVIN,15
14897,CLIFTON JOE B EXPLORATION INC,GARVIN,14
1259,LARIO OIL AND GAS COMPANY,GARVIN,17
23479,UNITED ENERGY & EXPLORATION LLC,GARVIN,9
23479,UNITED ENERGY & EXPLORATION LLC,GARVIN,9
23479,UNITED ENERGY & EXPLORATION LLC,GARVIN,9
23479,UNITED ENERGY & EXPLORATION LLC,GARVIN,4
23479,UNITED ENERGY & EXPLORATION LLC,GARVIN,9
10239,ARROWHEAD ENERGY INC,GARVIN,26
22801,INDUSTRIAL LABOR & EQUIPMENT SERV LLC,GARVIN,32
18626,PRIME OPERATING COMPANY,GARVIN,11
14897,CLIFTON JOE B EXPLORATION INC,GARVIN,15
4190,R & D OIL COMPANY,GARVIN,31
23869,WALTERS OIL LLC,GARVIN,9
23869,WALTERS OIL LLC,GARVIN,9
19104,NORTHPORT PRODUCTION COMPANY,GARVIN,34
23289,STANOLIND OPERATING LLC,GARVIN,35
18934,MERIT ENERGY COMPANY,GARVIN,2
22896,PAULS VALLEY DISPOSAL LLC,GARVIN,15
23766,SOUTHCREEK PETROLEUM CO LLC,GARVIN,6
18626,PRIME OPERATING COMPANY,GARVIN,11
18626,PRIME OPERATING COMPANY,GARVIN,11
18626,PRIME OPERATING COMPANY,GARVIN,11
18626,PRIME OPERATING COMPANY,GARVIN,11
23766,SOUTHCREEK PETROLEUM CO LLC,GARVIN,6
23766,SOUTHCREEK PETROLEUM CO LLC,GARVIN,6
21297,RAW PRODUCTION LLC,GARVIN,15
22792,BANNER OIL & GAS LLC,GARVIN,14
22792,BANNER OIL & GAS LLC,GARVIN,14
23289,STANOLIND OPERATING LLC,GARVIN,19
20176,PLUMMER ENERGY INC,GARVIN,5
22896,PAULS VALLEY DISPOSAL LLC,GARVIN,15
551,DAUBE COMPANY,GARVIN,25
18625,OSHTAH OIL COMPANY,GARVIN,35
6999,KIESTER OPERATING COMPANY,GARVIN,14
7818,MARSH OIL & GAS COMPANY,GARVIN,15
551,DAUBE COMPANY,GARVIN,25
18104,EDINGER ENGINEERING INC,GARVIN,1
12871,SOUTHERN RESOURCES INC,GARVIN,20
551,DAUBE COMPANY,GARVIN,36
20772,BROCON INC,GARVIN,20
18934,MERIT ENERGY COMPANY,GARVIN,7
22792,BANNER OIL & GAS LLC,GARVIN,8
4190,R & D OIL COMPANY,GARVIN,14
15447,MAGNUM ENERGY INC,GARVIN,17
18626,PRIME OPERATING COMPANY,GARVIN,14
18104,EDINGER ENGINEERING INC,GARVIN,1
18722,BOONE OPERATING INC,GARVIN,16
21820,SPARKS RESOURCES INC,GARVIN,36
15757,BLUE STAR ENERGY INC,GARVIN,27
18626,PRIME OPERATING COMPANY,GARVIN,11
22792,BANNER OIL & GAS LLC,GARVIN,11
23794,SALT CREEK PRODUCTION INC,GARVIN,35
15734,MACMART INC,GARVIN,32
19113,STEPHENS & JOHNSON OPERATING CO,GARVIN,29
19113,STEPHENS & JOHNSON OPERATING CO,GARVIN,32
14897,CLIFTON JOE B EXPLORATION INC,GARVIN,14
22172,NITRO PETROLEUM INC,GARVIN,12
22792,BANNER OIL & GAS LLC,GARVIN,11
19113,STEPHENS & JOHNSON OPERATING CO,GARVIN,33
18265,HORTON MARY,GARVIN,27
17592,LEASEHOLD MANAGEMENT CORP,GARVIN,24
12871,SOUTHERN RESOURCES INC,GARVIN,8
15152,D-MIL PRODUCTION INC,GARVIN,32
4190,R & D OIL COMPANY,GARVIN,9
7435,DALE GEORGE,GARVIN,8
23525,PROMPT OPERATING LLC,GARVIN,11
18626,PRIME OPERATING COMPANY,GARVIN,15
19500,ROBERSON OIL COMPANY INC,GARVIN,29
